artist_name,artist_mbid,artist_listeners,artist_playcount
Goudo J,,37972,106370
Grabbeltonn,,3166,6374
Gradient Island,,30952,88068
Grande Mahogany,,12824,126360
Grant Schaffer,,17415,124627
Green Assassin Dollar,,77073,395980
Green Balloon,,12176,25988
Green Bull,,44199,354553
Groove Addiction,,1312,6999
Grupo de Fados Coimbra _ Toada Coimbrã,,988,6420
Guthrie Brown,,2593,10741
Guustavv,,203707,1850927
Gyvus,,133565,834283
H E R B,,158469,1104661
H.1,,234101,1646197
HONÜ,,13767,50157
HUSH FORTE,,82599,511274
Haley Heynderickx,,490837,9742157
Hamzah,,28486,110045
Hanses,,24547,56582
Harris Cole,,262360,2076145
Hazy Noir,,22239,58773
Hdawgboo,,687,4466
Heather Grey,,21680,67787
Hentos,,18726,84996
High John,,123058,526382
Hippo Dreams,,33163,160798
Homem do Robe,,373,9133
Honey T,,12020,31648
Honshu Lo fi,,63526,221958
Houch,,30968,108835
Houis,,19678,54053
Howtodie,,48463,136779
Huez,,72211,279094
Hunny,,361984,6015515
Hydrologic,,24083,63746
HyperParadise,,54194,209665
IDK,,501138,15828957
Iguilty,,13777,29935
Ilsey,,53451,204814
Inmune Beats,,16556,36066
Internet Money,,768489,17876346
Intjay,,32273,119426
Ivo Lucas,,2274,15434
JASIAH,,347694,7546520
JMSS,,72188,231524
JRNEY,,10502,20594
Jack Harlow,,1352740,55957551
Jahmed,,19786,153499
Jaimão,,901,6234
Jan Romina,,11964,88521
Jav Cast,,43265,214172
Jay Vanilla,,68362,246792
Jay-Lounge,,72569,278311
Jazy m,,2,4
Jean Thiel,,11108,21469
Jeff Lauber,,63,217
Jeff Zavac,,25607,91590
Jeha,,231,763
Jes Nil,,25089,65955
Jilabee,,33,70
Jinsang,,536576,10781763
Jiony,,73968,292139
Joana Almeirante,,739,6053
Joanna Sternberg,,55174,671740
Joao So E Abandonados,,2222,17291
Joe Unknown,,14794,74417
Joel Manson,,32707,104386
Joeshort,,66707,199326
Joey Pecoraro,,280335,3319900
Joint One,,4279,70190
Jordan Rakei,,301457,4629194
Jordana,,509413,7865341
Jordy Chandra,,217138,2000689
Jorge Milliano,,66829,252084
Joseph Allen,,4067,39202
Josh A,,255125,16177925
Jost Esser,,66592,227025
Jovem Dionisio,,219229,5530771
João Não,,2483,106005
JrD.,,108971,660403
Jules Hiero,,61826,192564
Just Let Go,,8161,14698
Justin Element,,6773,16998
Justnormal,,133057,960930
KUST,,48173,208784
Kalaido,,179684,1282417
Kartoffel Club,,32482,82755
Kasper Lindmark,,123922,1017337
Katashi Kaitō,,104906,435426
KaytrAminé,,318533,6004909
Kewlie,,24749,77196
Kid Kio,,116428,502047
Kimber's Men,,13271,76090
KnightTheProducer!,,3469,15293
Knucks,,342680,10184807
Kohai,,16635,54464
Koosen,,83925,1066048
Korben Palace,,11877,23407
Kron Silva,,414,2751
Krynoze,,205460,2144782
Ky akasha,,159643,1181996
Kykdoosch,,436,1226
LEC,,28664,355800
LON3R JOHNY,,10771,898265
LOVEMEDO,,829,4695
LX - 90,,87,249
Laffey,,290500,5948830
Lamar Azul,,71933,275597
Lasse Lyx,,9333,72347
Lawrence Walther,,114747,657514
LeRoyce,,39919,441036
LeVirya,,49377,166012
Leen One,,3725,11515
Leo Franciozi,,53316,199742
Leo Santana,,191577,3505239
Leopard DaVinci,,4399,24135
Liam Huston,,33955,97325
Lil Joke,,10670,26617
Lily Potter,,10347,122057
Liquid Audio,,34300,109932
Lo'Fi Boy,,86190,413670
Lo-fi Riderz,,9901,39159
Lofi Coffee,,65739,306033
Lofi Fruits Music,,264224,17070981
Lofiave,,1093,4884
Loop Schrauber,,71521,250806
Loote,,256087,3978823
Loyalty Smith,,61,135
Luedji Luna,,116181,3848936
Luigi Valentino,,28937,90902
Luisa Sobral,,13960,126049
Luke Otwell,,21578,54141
Lunchmoney,,99520,518434
Lusca061,,23680,56047
Lætitia,,48391,157254
MAQUINA.,,1306,13874
MC Du Black,,168793,2067770
MC Gomes,,8449,31881
MC Gustta,,99529,544929
MC Ingryd,,118631,914385
MC Kevin O Chris,,350327,7876046
MF Eistee,,78031,286474
MVDB,,78512,291646
Made in M,,295902,2169018
Magalí Sare,,2172,10807
Magic Mondays,,6050,33060
Mahaki,,7939,29112
Malekinho,,3035,8091
Malia Løu,,62754,199794
Malva,,4065,24013
Manamera,,38171,113087
Maninho,,6688,63332
Marius De Le Mer,,2676,13905
Martin $ky,,67764,281325
Masego,,702861,13230396
Matt Quentin,,102098,550316
Max I Million,,18878,45268
Mc João,,97178,502442
Me And Reed,,20239,41943
Meaningful Stone,,139990,2906109
Mello Music Group,,50554,478586
Mensing,,25697,71244
MerakiBeats,,14897,41261
Middle School,,113890,886634
Miguel Dinis,,84,475
Miguel Luz,,3449,67684
Mike Lyte,,1059,17807
Mikey Wax,,48746,235992
Mila Coolness,,120725,562985
Mild Orange,,139094,1698274
Milo Beats,,13181,27948
Miramare,,106842,509993
Moetown,,25695,139445
Mon Mon,,19610,45957
Monetary Justice,,19078,41199
Monster Florence,,55644,659372
Moo Latte,,50878,184832
Mood Beach,,15958,97254
Moody Bit,,26622,62053
Mopoc,,23,66
Morgan Adams Quartet Plus Two,,37051,192735
Morgenshtern,,110124,4046856
Morpheus Two,,17534,41062
Morray,,107025,1246417
Mosss,,95311,524059
Mozzy,,219002,2255464
Mura Kami,,83745,322813
Musqitone,,50134,170867
Myles Parrish,,28974,288113
Mylo B,,58101,181948
N O R M a L,,92650,417662
NCT 127,,551546,93645066
NICKELMAN,,25841,65931
NIQUO,,82298,263077
NOKO WOI,,420,7981
Nagashi,,48092,151473
Nakuu,,1342,11009
Namai,,16008,80742
Narkosis,,337,7629
Nathan Colberg,,11241,64959
Nathan Kawanishi,,120691,685339
Neoplasma,,17462,45214
New Parlor,,17449,94146
Nick Wolf,,43890,150111
Nikom,,14547,35445
Nilüfer Yanya,,318574,6623623
No One's Perfect,,106348,531996
No Spirit,,332326,3667099
No Suits,,59891,495490
Nokiaa,,235251,1397082
NometronN,,29505,81918
Norabel,,29850,87043
Nostrum Grocers,,27768,316018
Nosy,,198,1071
Nu Vintage,,9465,63058
Nubya Garcia,,102307,932933
Nuno Ribeiro,,6357,55617
Nxworries,,370053,8082923
O. Cas,,17747,55752
OCENPSIEA,,930,9909
Obie Hans,,56579,195940
"Oh, the Joy.",,210546,2104368
Ointment Appointment,,278,2262
Ol Wallace,,53909,156094
Oliver Riot,,100525,934135
Ollie MN,,196300,2284789
Olympis,,43687,286271
Omarr,,48816,321233
Only Brothers,,57,477
Orange Stick,,36350,232922
Orientale Pesetas,,35405,107143
Otis Neon,,74850,290711
Owen Kennedy,,2623,45256
Parcels,,378691,9237501
Patrick Cc:,,68545,1027578
Paul Chambers Quintet,,44849,132670
Paul Qrex,,64,133
PawnShop Guy,,26452,72432
Peachy!,,513235,4802333
Peter Kind,,79236,320123
PewDiePie,,144183,1473614
Phase Transition,,137,920
Phil Morison,,11285,22713
Pingo Doce,,866,5818
Pi’erre Bourne,,471998,33853309
Plusma,,161982,1070704
Plutónio,,8007,239478
PnB Rock,,454132,7596732
Poky,,15768,112266
Pontiac Puma,,31018,85500
Portaledge,,22078,62237
Praizee,,58283,182441
Pressa,,85824,1295587
Prince of falls,,32815,397111
Project: Ao,,14,229
Pucca,,58465,160573
Q-Tip,,615689,7393327
"QUICKLY, QUICKLY",,271793,2433474
Quadeca,,255738,19479373
RLLBTS,,59924,180245
RajStar,,29299,83625
Rastapimba,,1530,7305
Raveena,,479413,9435969
Ray Ben Rue,,59113,243107
Raye,,896017,21112213
Red Hearse,,77589,945690
Redmatic レド,,32835,100282
Relaxstation,,12470,32089
Rita Payés,,64082,700931
Rita Rocha,,4046,44484
Robin Slap,,21922,47583
Room7,,32985,110401
Rosehip,,32967,102034
Ru1sch,,2419,8556
Rubel,,291874,9145477
Ruby Haunt,,249389,3205328
Russ,,912398,25446117
S I M,,79674,330275
SAGUN,,236930,2056310
SHY Martin,,218787,3240794
SINNR,,92310,389652
SLAUSON MALONE 1,,93168,1372060
SMLR,,17581,44366
STEEZY PRIME,,244659,2056449
Sage Baptiste,,3558,10764
Saito,,50977,217303
Sakuraba,,1307,3134
Salto,,6731,102032
Sam Cross,,63842,207366
Samashi,,18664,107463
Sambastic,,10649,21118
SamuW,,120376,562871
Samuel Uria,,6948,122092
"Sarah, the Illstrumentalist",,147503,1142196
Sarcastic Sounds,,388865,5024158
Satellite Music Collective,,8728,108303
Sawyer Nunes,,15536,226958
Scayos,,134136,742798
Schmiddunsk,,64186,220742
Sea Flap Flap,,20208,182617
Seafood Sam,,118634,1000781
Sean Matsukawa,,1831,14266
Sebastian Knight,,6857,32952
Sebastian Yatra,,462108,9707080
Seeb,,173174,1715827
Sensi Sye,,61653,258311
Shabaka,,20440,108144
Shameika,,9157,21086
Sheena Ringo,,163472,5433976
Shierro,,190037,1139762
Shiloh Dynasty,,251515,3420056
Shingo Sekiguchi,,46539,147758
Sidual.,,79673,279492
Silk City,,380244,3574596
Simple Lo-Fi,,33923,125317
Sinan Öktem,,14040,28459
Sineg,,57442,214431
Single Friend,,92028,408524
Siny,,100581,556068
SippinPurpp,,6987,189523
Sista Prod,,202661,1796796
Sitting Duck,,177930,1264514
Skyblew,,12074,89247
Skyswimming,,41966,152277
Slately,,5042,20546
Sleepermane,,230160,1715317
Sleepy Fish,,198748,2744674
Sling Dilly,,101222,434923
Slipfunc,,70817,540438
Slow Dreamers,,26638,57909
Slowflower,,4629,7250
Slowhandy,,3022,15875
Slumberville,,122145,634118
Smartface,,120652,648724
Smoothboi Ezra,,80269,555370
Sobremesa,,15492,35876
Socrab,,43652,367903
Sody,,176543,1906170
Sorbet,,12264,98451
Sorcha Richardson,,134649,901870
Soulaced,,13447,30280
Soundnoise,,363,572
Spellling,,185587,5157533
Spencer Hunt,,181777,1292415
Spinmont,,13478,40021
SpoonBeats,,85742,325364
Stan Folds,,13689,29328
Stapes,,62042,349677
Sumwun,,64491,238361
SwuM,,407681,5015160
Sxul,,34854,176004
THEMANDUS,,43,308
THEY.,,242417,3469945
TIDES.,,64546,294210
TV Culture,,28718,72317
Tappy Archbold,,2169,5207
Team Astro,,210502,1990567
Thalamin,,3439,10733
The 1-800,,43970,256858
The Adjective,,19196,132449
The Honeysticks,,201280,2899061
The Jazzister,,39239,158484
The Kount,,93144,518329
The Legendary Tigerman,,8040,52972
The Mike Korzak Band,,137,447
The15th,,288,1435
TheeAgris,,31640,94880
Tiago Nacarato,,62356,375403
Tiago e os Tintos,,84,5412
Ticofaces,,106263,545466
Tissi,,16716,40753
ToMC Beatz,,19246,46051
Tom Oswald,,23075,57349
Tommaso Vargiu,,544,1370
Tony Thriller,,32397,180440
Tozé Brito (de) novo,,2432,32006
Trapo,,65008,636289
Trave,,5256,33437
True Damage,,156799,2262973
Tuna Feminina de Biomédicas,,99,1796
Two Another,,173098,1606850
Two Scents,,72981,368346
Tysu,,99704,822860
UKDD,,88484,322269
URCHN,,78144,287491
Uce Lee,,9990,32458
Ugly (UK),,43487,276330
Underscores,,244831,11413032
Undo K From Hot,,21365,239790
Univok,,6369,10722
Unodavid,,75007,1189623
Vaiapraia,,2862,100719
Valdir,,1709,27107
Valter Lobo,,10857,158057
VanJess,,119382,1314364
Velhote do Carmo,,724,5125
Vensterbank,,44783,370192
Vibe Academy,,35551,126857
Victoria Monét,,798152,22766353
W00DS,,82676,487902
Warm Brew,,28388,222954
Waseem,,821,3431
WayV-TEN&YANGYANG,,61982,897943
Weedthief,,59687,239576
Weegie,,27122,255665
Wev,,18063,98971
Who Needs to Chill,,10767,35156
Wilczynski,,102977,369537
Will Tulip,,8061,53939
Wolf Manhattan,,1055,5864
Wu-Tang Clan,,2039897,58519753
Wyndham,,1795,4249
X-Tense,,6643,311303
XTinto,,3362,150793
XXIII,,43071,125467
Xide,,9,47
Xix99,,4296,12030
Xori,,77763,540605
Yasper,,130210,704294
Yawn Shop,,13470,28183
Yessam,,16396,34343
Yestalgia,,115961,522936
Yin Yin,,152516,1651577
Ymori,,74700,296885
Young Stoner Life,,413069,13961668
Yuki Hayashi,,114593,4533216
YumeBeats,,10767,21075
Yumi Kimura,,54039,254456
Yuri NR5,,7542,196052
Yussef Dayes,,132157,1744014
Yusuf / Cat Stevens,,705429,11162719
ZAN.,,9727,19776
ZB Flips,,4283,8557
ZENDR,,44432,113164
Zaac,,125646,996564
Zacari,,230230,1848257
Zambonini,,30558,288385
Zanibar Aliens,,2170,18759
Zillakami,,253776,14419773
[bsd.u],,317656,3279046
[vibe the way],,21,38
_tag,,105453,381962
SMUV,a0543ca0-0d30-4531-ae39-204ccac35ed2,158537,830569
Don Toliver,a0723a3c-4135-438e-85c5-012712144ede,1317691,76654673
Paisley,a072c191-eee2-43bb-bafd-c4a92557c1a9,17502,55773
Celestial Alignment,a09c6127-7522-404b-b521-d226045af128,170659,1178559
The Scotts,a09e9c56-7827-444c-9277-90950455bb30,465161,4256432
Todd Terje,a0cded3a-4ca3-4ddb-8e46-ed9037f30aea,439346,7786032
Shannon Lay,a0d5250d-3bff-44db-b0e2-94929cedb2b6,121056,708410
Mac Miller,a0e8a1b1-5f8f-475a-a253-17415c17d0ff,2592573,264886674
Abhi The Nomad,a0ef58f1-11b8-4c13-af60-98ad0c0da364,206316,2965865
goosetaf,a0f336e8-7589-43d7-bbec-5a01cfa62869,313519,2577990
Youji,a12afeac-adc4-4d3b-8316-16e0afb53aa9,4872,13486
Slowdive,a16371b9-7d36-497a-a9d4-42b0a0440c5e,1440381,88783827
Swae Lee,a17ce9c3-8f6f-4dcc-a1b7-2a04ab9e31f0,296077,2704025
TT,a1816e0d-1a90-4136-94b4-27f4b48308a8,31340,283909
Daughter,a1ced3e5-476c-4046-bd74-d428f419989b,1256730,45636761
AKMU,a1eba844-8c3e-4c61-8f54-f5e086b58c01,270822,6791342
Aqua,a1ed5e33-22ff-4e7d-a457-42f4309e135f,1219116,12967491
Chet Faker,a21b2652-62ed-4767-a3d2-0aa802abf080,748553,17594506
Adalberto Santiago,a2573ff2-dd80-42fc-948c-f01e4745fdd0,64384,467742
Tribalistas,a27207ee-a79e-4887-aa65-e644d2702f5e,425016,7326148
DJ Sabrina The Teenage DJ,a298f4c7-eb90-41e1-b5dc-0895b55e0278,62217,2657586
MFnMelo,a299c603-ea12-4cb1-a539-6dec7d75b4ef,36783,227169
Noah Kahan,a2a3f910-b188-43e7-81d0-f1ac2a2f3e12,922790,69028322
Jon Batiste,a2a72dba-3a08-43c4-859c-4c7f5fcc9599,351727,3489382
Marcus Marr,a2b18c06-8160-436c-a9bc-c9317574999e,145092,1057266
Bruford,a2b33ca3-35a3-46b8-8e41-bd793fce2d13,14376,232683
Ameba,a2bbdbb5-e49e-4ffa-ae01-5b017232a125,122634,676182
Steve Reich,a3031680-c359-458f-a641-70ccbaec6a74,440956,8253795
Kirin J Callinan,a3614a52-01f3-4f9d-999d-4bc650e2f2b1,86406,1082454
Caleb Belkin,a3a7266f-c362-48ff-b4e5-145e7450d445,168489,1643017
Milkz,a3c5d9e8-808c-48d9-b7e1-b3172743df35,85257,483177
U2,a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432,4248021,176695893
Caio,a3dcb3dc-81bb-4164-8aeb-097ad54601fd,6437,40595
Liturgy,a3dfd599-c84c-4588-b3a2-ebd98c8aeaa0,155326,4131143
The Magic Gang,a411851b-6788-4194-ae93-2e75108906b0,143161,2081078
John Coltrane Quartet,a43270af-bc4a-4552-847e-617b11f38d7b,357424,3216138
Snuggles,a44d807e-efd5-445d-a3f7-fbb45603e7e7,22407,110773
Gnarls Barkley,a47c3aa2-7d87-475c-a2c7-1e2047dafb09,2213326,34409372
Lullatone,a49b394a-2d64-4d57-b4fe-b389a3cabafd,189197,3075600
Cannonball Adderley,a4c73ebe-b2c7-4f13-b99d-2fe1f9f27da8,623147,6056755
Thievery Corporation,a505bb48-ad65-4af4-ae47-29149715bff9,1665430,53524894
Neutral Milk Hotel,a506f761-2c22-4b2f-8a94-bd748c2c8f75,1842514,83943713
Free Nationals,a536dd07-131b-48ef-ab47-141b752ba082,664834,10031380
Camp Lo,a5474ad8-1671-4ace-a5ea-82df42245bda,254819,2651400
Diplo,a56bd8f9-8ef8-4d63-89a4-794ed1360dd2,1527577,23821929
Boldy James,a59a3fdd-4bcc-4c61-b4c5-7d0c1341f2e2,481366,14158859
YEEK,a5b20ca2-55ee-4d1c-8236-7c38f5398997,368758,5772356
BEATRIZ PESSOA,a5e15481-51a2-4ae1-ba25-1be750e6f2b3,1261,11247
Conway the Machine,a633ebb5-b81a-400f-b5df-0e625ea81fe9,305936,10150886
The Avalanches,a6623d39-2d8e-4f70-8242-0a9553b91e50,1140062,41514004
Lil Yachty,a668565b-41b8-44a8-9d5c-8e609dbf69fc,1231082,74404410
Yola,a690d479-091c-4c4c-aa5c-7d1d512316c6,121458,1444112
twenty one pilots,a6c6897a-7415-4f8d-b5a5-3a5e05f3be67,2231034,185879076
Muddy Monk,a6d2a0d7-705f-4067-961c-c55955b7a326,75501,866505
Bauke Top,a6e51e7a-b5b8-4f0c-9c93-1b45ccf634c7,42621,132304
Tophat Panda,a6eda403-9e89-40d5-ad01-efda83d71951,53528,359907
Fennesz,a6f8d42d-d3ff-4268-8d39-ee01341733bb,336080,6590974
less.people,a70870a6-a7ce-4789-88fe-3d899cc0b3cb,231162,2132113
The Academic,a729d1a3-9972-4de0-9ec5-720d9f57be09,276072,3942850
The The,a7409219-a681-4072-adb2-5285106ce6f2,553578,7695784
Lucky Daye,a7472b5e-9b6e-48a6-b910-37c940487086,475948,9148635
Radiohead,a74b1b7f-71a5-4011-9441-d0b5e4122711,6488211,841396288
Talk Talk,a74f43e4-50c4-4b19-a2ce-c05ce9bccb03,949543,17775949
Tropical Fuck Storm,a7a3399e-2d9a-4c3b-9ada-7e861aed1cb3,169967,3334454
Luka,a7b74d78-eaa2-4637-84a9-0b456b7459ee,93460,712960
Nails,a7d9c5f6-751d-4ea5-bf6d-39f1751d44a1,180093,7588009
Joe Hisaishi,a7e7b49b-2546-4c6e-b11a-ea3c4326e296,620083,23717897
Moor Jewelry,a7ee1d30-afb7-40f0-9e03-8cb176ae9513,41770,271371
Ryuichi Sakamoto,a7f7df4a-77d8-4f12-8acd-5c60c93f4de8,429293,7361616
Yellow Days,a7f90d97-5f37-411e-b3da-37d57aefec8f,408513,6752772
Run the Jewels,a80c5dc5-b12e-4667-9f5a-b568961f3839,694510,41448723
elijah who,a8443cda-4920-4829-98a6-24affd55c9a6,415750,5046635
Kenny Burrell,a85b66d2-34df-4d5a-8c0d-d585b8a14ce1,378700,3172074
Trevor Dandy,a8750571-3b1b-468b-ac8a-2a9e0881d580,18454,59590
Spendtime Palace,a88596bf-479c-4b1a-a57f-a7275d89ca26,59042,539263
De La Soul,a8ebde98-7e91-46c7-992c-90039ba42017,1171073,23157186
Summer Salt,a9218292-50cd-4ee9-9787-e0fbf466f92d,360328,6389910
Talking Heads,a94a7155-c79d-4409-9fcf-220cb0e4dc3a,2531493,97113497
Modest Mouse,a96ac800-bfcb-412a-8a63-0a98df600700,2926858,153929893
Tribulation,a986ffff-d7ad-48e3-ba77-d7763b935649,81716,2723224
Ryan Gosling,a992d757-1207-499c-8be9-6537da8db2a8,770401,10909931
Davido,a9ae7d4b-10f0-4da8-8b8c-21722a074a54,175697,2997508
The Paper Kites,a9d1d9b5-968c-486d-8a97-6077885f2ab8,884000,17082347
Channel Tres,a9d53ca9-6c28-4be9-ab10-6c936a11d70b,294077,3639776
Fiona Apple,a9ee533f-8871-4f62-a6bb-91eb264abc90,2130816,107596974
Royal Blood,aa62b28e-b6d4-4086-91d4-e5fac1ed56f3,881128,33396253
Zack De La Rocha,aa659468-db56-41c9-b6fe-61f4bb2ef1a6,106338,416200
The Vaccines,aa76ec08-45ab-4724-9411-d80b0e59ac59,1236146,35591703
Franz Ferdinand,aa7a2827-f74b-473c-bd79-03d065835cf7,3936867,136189470
Vinyl Theatre,aa7d335b-de12-48e4-b7db-48ed98913642,126006,1590743
Oddisee,aaae09b3-70d9-4a65-bb3f-57e85dfe9b83,296388,5935102
Toto,aab5c954-cabe-432e-899e-1c4f99757327,2293249,37704650
Saintseneca,aabc45ce-3a48-4b84-a25d-9c0d48b3fd29,107850,1903103
Hazy Year,aad92f0f-1113-4ba9-bc37-e7595c794045,130544,689845
Aimless,aae3f48e-e06e-493f-9dfc-a9cfa75f14b3,179093,1288623
underscores,ab1a3f85-e0ea-470a-af5c-175447ae774c,244831,11413032
Brain,ab3a2a1f-640a-4fa8-8544-fbbd5b25ed7e,31435,287970
KAN SANO,ab3e9c05-3bb8-4f08-9a8d-ee5601ed9ab6,97336,587930
Rainbow Kitten Surprise,ab4e7869-86f5-455e-b52c-c89d7664c07b,663234,22791513
Thutmose,ab759537-07e2-47f2-84ef-aa1cc75eff57,185071,1641058
Montero,ab95b04a-567b-4d54-b351-afbcd3f62ae1,46402,247253
Mon Laferte,ab966c0f-e526-46ae-b492-82c27b87f81f,247991,9651002
Otaam,ab9727cd-52ae-4c11-b427-3834bb5bccf4,102135,317623
Aesop Rock,aba64937-3334-4c65-90a1-4e6b9d4d7ada,725480,33443814
Sweatson Klank,abbc7caf-fa3e-41ac-9367-a7c619ba2185,92806,473878
Fatb,abc1a9a0-383d-460a-8203-bc20b553fe1b,166628,995623
L'Impératrice,abc31be8-02b2-4bb1-867d-604d50b7be78,410167,8771343
Leiva,abe0a421-66ed-4401-9144-1e9aa832ed24,71202,1676268
Desh,ac066a68-769f-4a9a-83c3-6ea1f9d89601,94618,670011
Ross Gay,ac27a53c-4069-492e-9a43-8e51cbf3d5a3,4864,18215
Jónsi,ac3dd1bb-8284-48fd-b54f-5b4655e92763,528270,13045110
Yellow Magic Orchestra,ac5af671-1df0-4312-8b7b-e61992ecc883,272578,8638479
Carm,ac74294c-faba-4537-9086-dc3745688598,32244,161714
Os Azeitonas,ac74ec38-3857-403f-af49-cb2d56e11b7c,10804,174463
Empire of the Sun,ac7e838c-3d95-47c2-92a9-81767ad7c217,2108448,45821746
Ab-Soul,acc12019-10e3-40aa-b4bf-66fbb4a692af,586169,10137796
Nicky Youre,ace8e5aa-28ed-4139-ad04-ff84b04c53b9,431258,4213225
Y2K,aced0002-ddf6-4fad-bf43-ac1add65166e,487292,4643821
Cafuné,ad10c69c-0cae-4c27-934d-a02e4ecc9985,704812,14053153
Salvador Sobral,ad226273-7870-47d6-a8d0-903ddba3853d,67237,867188
Cauby Peixoto,ad2328f1-f69f-4cfc-b6b8-0a750033ee3a,42790,177256
Sam Evian,ad2b62da-3451-48b4-97f5-9670ae10e29a,176224,1522839
Giveon,ad322b8b-31b2-437d-8fd8-1af13c1d7b91,877795,36238796
Mondo Loops,ad6f94ac-951f-406a-afa0-af8feb89efab,290685,3479254
Arctic Monkeys,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,5571491,629586592
adan diaz,,104951,783999
Tuna de Engenharia da Universidade do Porto,adb351d3-4a85-42bd-a5eb-8609fc5f3582,444,14160
Keith Kenniff,adb436c5-6633-4a67-8318-d15a813f6325,187798,1447058
Denzel Himself,adb6c8e1-9055-44f9-92cf-8b54c4b507b0,9478,53432
Alesso,addb00fd-733c-4223-8fdf-f78be2488acd,1152698,17847229
Goodie Mob,ade9b668-e38f-41a8-a6e5-51442c5d6468,256414,2291004
Flitz&Suppe,adef1475-266f-4b30-a844-d66fb49e335c,239671,1981918
Chelsea Cutler,ae34b97a-83ae-423c-bc2d-9cc7c0e4244d,371014,8715342
Disclosure,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f,1795705,55935227
Jesu,ae69d81f-552d-4013-8dfc-4778d8f38742,260257,7907346
Tierra Whack,ae952d46-0f36-414c-90d4-f202ea2d4a71,548945,10971827
Khruangbin,aea4c9b9-9f8d-49dc-b2ca-57d6f26e8634,760140,29061084
HAIM,aef06569-098f-4218-a577-b413944d9493,1265983,50982041
Kudasaibeats,aef8d90f-53df-40c2-a33a-5b6eaf12d36b,195984,3301382
aesvec.,,977,1685
Arbour,af0f34ae-01f3-4c65-b9b8-934964312c96,227271,1829845
Vampire Weekend,af37c51c-0790-4a29-b995-456f98a6b8c9,2957843,135637802
Delayde,af54ca49-3226-4ac1-8b46-73dc52ea907a,185702,1402389
Bruno Mars,afb680f2-b6eb-4cd7-a70b-a63b25c763d5,3830400,169416051
Remi Wolf,afb6cc6d-a060-4f5e-bc3a-00d4b6832e41,574904,15641139
Marvin Gaye,afdb7919-059d-43c1-b668-ba1d265e7e42,2884677,58074304
allem iversom,,215615,1590044
amberley rae,,918,3428
another silent weekend,,70368,266874
Nouvelle Vague,b017a7ae-e5ee-4675-bb13-c83346134971,1156925,34269453
Central Cee,b0337af1-8d93-4671-b6c9-ba306bf942bf,717045,25121698
Sports,b03bbf4e-4c7a-4acc-8d30-71c360d95b4b,526557,6114828
City Girl,b048ea5f-c3ae-47ee-8672-f8f1cc647e00,272435,6279070
Eevee,b06c5359-2cb9-4e24-91f7-6eabdc93a1da,398163,6398365
The Rolling Stones,b071f9fa-14b0-4217-8e97-eb41da73f598,4959970,215056433
Stardust,b08e2ba7-f9eb-4810-8967-88d50453c3e1,779513,5006154
Rudimental,b09ced80-aa65-43c1-9aa7-58b1e982eada,1061859,18445265
mt. marcy,b0a8248b-b8cb-4977-8773-813eba2a896f,104727,745971
Statik Selektah,b0bc78bc-6f67-487b-a571-bdf4a24da486,266525,3520362
stream_error,b102046d-1d64-48cc-a97e-fce01dad21cc,180181,1128388
The Beatles,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,5245607,761505189
Post Malone,b1e26560-60e5-4236-bbdb-9aa5a8d5ee19,2534307,215117653
Feu! Chatterton,b1eac47e-77b5-4f5c-ae33-442c07182278,106732,1906068
Mc Fioti,b1fff892-2d4d-4819-b577-c68091802e85,283067,1820635
S N U G,b215cd58-9108-4fa4-a01a-eba825f3ca81,239586,2782484
Serge Gainsbourg,b21ef19b-c6aa-4775-90d3-3cc3e067ce6d,748988,19940965
M.I.A.,b22d45dd-deae-4663-a782-542db02e25cf,2704022,79445874
Dude26,b2884c20-65f0-4ff1-9639-234225ae53b3,36917,234499
Hoodie Allen,b28ac005-27fe-4bb9-86a2-dbf55ef21469,505040,9407223
Steve Lacy,b29020d6-5dbf-4c99-b16f-c009f8a712ff,2003208,156972714
Charlie Wilson,b2d7c5e9-0e74-45e9-99a2-de24c19ee014,201572,1402144
Logic,b2f45ca6-2c92-438c-b037-ad4d8b92e90e,1339040,76141335
Quelle Chris,b2f60e78-7dca-4cb3-bc55-c62580be8010,149677,2912212
Us3,b370defd-86cc-42f3-85b4-7c2a8305c04a,364385,3555310
Qntal,b3769cde-a39d-444b-a938-95c5fade0de8,134941,4074603
King Crimson,b38225b8-8e5f-42aa-bcdc-7bae5b5bdab3,956834,45607926
Dynoro,b3968fd2-df5c-42b6-a5e2-d9963322d5c7,429213,4365120
Maria Bethânia,b3998c06-04e6-4b1d-bd2a-d5b83572ae7b,419686,15518644
Pharoah Sanders,b3a0912a-a62a-4388-9368-7cb21ed5caf9,252890,2670073
Tash Sultana,b3adc16a-abdb-4668-9b05-baabbf942db6,417622,7601412
Cage the Elephant,b41b38d4-ef3e-4f37-8c75-cfe9af999696,2557425,94713153
Hozier,b4691384-50c3-4afd-9988-51d3ec5db65d,2288015,137501697
Daniel Caesar,b46e298d-d3a5-4695-a03e-63e8c523b23e,1441552,92102190
Angel Bat Dawid,b48d7422-680f-495e-9c98-fdbdfe76807a,41324,301654
Drake,b49b81cc-d5b7-4bdd-aadb-385df8de69a6,5482167,669462606
Bill Evans,b4a5e374-ed1b-4976-9b86-58d4a9b643a8,956870,20308888
